months,rr,rrz,rrp
1,64,1.766164367448734,96.13158614174037
1,65,1.819608088464882,96.55906454824287
1,66,1.871938414262758,96.93924378681628
1,67,1.923200358199195,97.27725538486594
1,68,1.973436199167446,97.5777056604032
1,69,2.02268570297269,97.84472190770695
1,70,2.070986321617163,98.08199628296751
1,71,2.118373373051547,98.2928270458718
1,72,2.164880203624756,98.48015696948727
1,73,2.210538335182231,98.64660884809496
1,74,2.255377598517679,98.79451811881448
1,75,2.299426254670817,98.92596267453854
1,76,2.34271110537947,99.04278998822551
1,77,2.385257593834887,99.14664169633815
1,78,2.427089896750713,99.2389758056659
1,79,2.468231008636066,99.32108669572439
1,80,2.508702819058514,99.39412309060266
1,81,2.548526183592282,99.4591041712721
1,82,2.587720989067482,99.51693399333679
1,83,2.626306213667274,99.56841436704438
1,84,2.66429998235912,99.6142563468909
1,85,2.701719618093664,99.65509046794614
1,86,2.738581689157956,99.69147585554757
1,87,2.774902053028806,99.72390832458639
1,88,2.810695897036502,99.75282757447154
1,89,2.845977776116597,99.77862357616159
1,90,2.880761647899971,99.80164223850531
1,91,2.915060905366081,99.82219043258523
1,92,2.948888407262556,99.84054044484544
1,93,2.982256506474136,99.85693392250542
1,94,3.015177076507117,99.87158536810867
1,95,3.047661536239289,99.88468523400074
1,96,3.079720873071804,99.8964026620462
1,97,3.111365664606768,99.9068879089432
1,98,3.142606098963106,99.9162744930387
1,99,3.173451993833627,99.92468109454802
1,100,3.203912814376589,99.93221323750102
2,5,-7.373059913382279,8.33777491493e-12
2,6,-6.758247810105909,6.98352486950e-10
2,7,-6.238617847766555,2.20726992239e-08
2,8,-5.78815928309205,3.55809581798e-07
2,9,-5.390178482191591,3.51938704846e-06
2,10,-5.033338058404319,.0000241006007595
2,11,-4.709586884583922,.0001241096931004
2,12,-4.413001857808371,.0005097356066353
2,13,-4.139098214208534,.0017433683418222
2,14,-3.884398027441939,.0051291867824599
2,15,-3.646149014694783,.0133099823273586
2,16,-3.422134928621943,.0310657361960898
2,17,-3.210543935920298,.0662420069249325
2,18,-3.009874931616523,.1306776425674892
2,19,-2.818869384271354,.2409656227167495
2,20,-2.636460794422232,.4188794027247593
2,21,-2.461736572976144,.6913308914352928
2,22,-2.293908850736865,1.089786746400522
2,23,-2.132291825567045,1.649143182012992
2,24,-1.976283974916777,2.406131177604442
2,25,-1.825353947364004,3.397381705579462
2,26,-1.679029281734163,4.657316856806351
2,27,-1.53688733906038,6.216045023944911
2,28,-1.398548005263544,8.09742837671808
2,29,-1.263667854174149,10.31746338567923
2,30,-1.131935568502574,12.88307618158885
2,31,-1.00306851522362,15.79139022500542
2,32,-.8768104772412264,19.02947936727959
2,33,-.7529306768703946,22.57457863316559
2,34,-.6312244261799702,26.39468964844987
2,35,-.5115160813035772,30.44948653924407
2,36,-.3936656437529863,34.69139548208617
2,37,-.2775818470781815,39.06666843241293
2,38,-.1632486674589488,43.51613245173304
2,39,-.050788227711612,47.97471358483134
2,40,.059233997675072,52.36171345281908
2,41,.1655891363028376,56.57598513825949
2,42,.2679833311104753,60.5643925269037
2,43,.3665170783466533,64.30103643905527
2,44,.4613820569755079,67.77377387881663
2,45,.5527952743904834,70.97981976242116
2,46,.6409741446719421,73.92302592396737
2,47,.7261262342697217,76.61193061139585
2,48,.8084452814402425,79.05828531142383
2,49,.8881100979616356,81.2759234313715
2,50,.9652848178578022,83.27989130116647
2,51,1.040119753474364,85.0857866310126
2,52,1.112752491004382,86.70926276268182
2,53,1.183309041110167,88.16566545290556
2,54,1.25190495414896,89.46977503308416
2,55,1.318646358471089,90.63563161579484
2,56,1.383630905936488,91.67642500398196
2,57,1.44694862210612,92.60443431017663
2,58,1.508682665209873,93.43100512296306
2,59,1.568910001025,94.1665544399511
2,60,1.627702001888242,94.82059557856672
2,61,1.685124978129148,95.40177692846521
2,62,1.74124064976452,95.91792976832049
2,63,1.796106565616193,96.37612147733019
2,64,1.849776476262275,96.78271136634663
2,65,1.902300666486325,97.14340706941036
2,66,1.953726252191426,97.46332000387937
2,67,2.00409744611382,97.74701885257244
2,68,2.053455796108956,97.99858036688556
2,69,2.101840399289778,98.22163705474745
2,70,2.149288094867724,98.41942151750662
2,71,2.195833638174933,98.59480734862663
2,72,2.241509858024498,98.75034661528113
2,73,2.286347799288553,98.88830402046437
2,74,2.330376852334615,99.01068789523571
2,75,2.373624870754542,99.1192782039641
2,76,2.416118278642377,99.21565176452383
2,77,2.457882168523665,99.30120489394537
2,78,2.498940390905699,99.37717369090151
2,79,2.539315636303079,99.44465216182466
2,80,2.579029510492616,99.50460838912045
2,81,2.618102603664977,99.55789892917339
2,82,2.656554554064364,99.60528161561615
2,83,2.694404106641653,99.64742693039142
2,84,2.731669167188226,99.68492809200725
2,85,2.76836685236754,99.71830999745795
2,86,2.804513536016448,99.74803714181517
2,87,2.84012489204944,99.77452062766356
2,88,2.87521593426457,99.79812436546879
2,89,2.909801053318991,99.81917055567715
2,90,2.943894051115524,99.83794453387708
2,91,2.977508172817455,99.85469905169462
2,92,3.010656136687746,99.86965805822184
2,93,3.043350161929959,99.88302003965302
2,94,3.075601994691284,99.89496096838046
2,95,3.107422932373284,99.90563690703242
2,96,3.138823846382323,99.91518630776801
2,97,3.169815203439814,99.92373204252584
2,98,3.200407085561647,99.93138319580757
2,99,3.230609208806346,99.93823664791384
2,100,3.2604309408831,99.94437847329689
3,5,-7.367667746399888,8.68194405257e-12
3,6,-6.739544420424678,7.94420085271e-10
3,7,-6.209587704274329,2.65618971262e-08
3,8,-5.750876581889382,4.43909553560e-07
3,9,-5.346126778402045,4.49281407633e-06
3,10,-4.98361692353991,.0000312032867655
3,11,-4.655034355533054,.0001619633448691
3,12,-4.354270736776491,.0006675531147859
3,13,-4.07670584887599,.002283910895895
3,14,-3.818760005802614,.0067062084629255
3,15,-3.577602680253003,.0173380008163471
3,16,-3.350956216707639,.0402665171025163
3,17,-3.136959691379574,.0853547974266848
3,18,-2.934072087218235,.1672732496721178
3,19,-2.741001907170063,.3062607598246729
3,20,-2.556655013538092,.5284198580063132
3,21,-2.380095311440581,.8654080319789765
3,22,-2.210514663980887,1.353473197663882
3,23,-2.047209563510755,2.031875641970695
3,24,-1.889562831961452,2.940822602355619
3,25,-1.737029128078899,4.119101479651423
3,26,-1.589123388431262,5.60162692029399
3,27,-1.445411577518844,7.417115667768019
3,28,-1.305503306443961,9.586076100034088
3,29,-1.169046024829495,12.11925442795917
3,30,-1.035720617230109,15.01662504944254
3,31,-.9052383629588053,18.26695610986726
3,32,-.7773393724649822,21.84792858020124
3,33,-.6517928361097545,25.72674118641122
3,34,-.5283997962892725,29.86109394378365
3,35,-.4069998777246172,34.20040390006653
3,36,-.2874850275816358,38.68704822850366
3,37,-.1698277268647638,43.25728103890683
3,38,-.0541482192095191,47.84085375987206
3,39,.0589607666262576,52.35083212919869
3,40,.1681595202743951,56.67711072297462
3,41,.2731259577388459,60.76218031721319
3,42,.3739789678702936,64.57900180444868
3,43,.4709347507988657,68.11563344874207
3,44,.5642344682795395,71.37027135141474
3,45,.654117526966677,74.348195483414
3,46,.7408109414524939,77.05959599482838
3,47,.8245254543214589,79.51794706390713
3,48,.9054546938651115,81.73877242277321
3,49,.983775709511032,83.73870974590002
3,50,1.059650098392351,85.53480935856382
3,51,1.133225339721328,87.1440182243242
3,52,1.204636150033182,88.58281026016731
3,53,1.274005771228195,89.86693145717564
3,54,1.341447153928189,91.01123416984298
3,55,1.407064024547172,92.02957976991716
3,56,1.470951837432695,92.93479288352904
3,57,1.533198619548269,93.7386537847737
3,58,1.593885717655767,94.4519183040467
3,59,1.653088458552672,95.08435690563567
3,60,1.710876732561852,95.64480646643004
3,61,1.767315509672803,96.14122980895193
3,62,1.82246529676905,96.58077926350491
3,63,1.876382543390941,96.96986150595754
3,64,1.929120002549454,97.31420168315105
3,65,1.98072705225672,97.6189054347409
3,66,2.031249982683994,97.88851788044487
3,67,2.080732253196464,98.12707899206494
3,68,2.129214722940373,98.33817503262921
3,69,2.176735858163101,98.52498593897624
3,70,2.223331919020635,98.69032866408149
3,71,2.269037128261888,98.83669659356029
3,72,2.313883823865176,98.96629521680968
3,73,2.357902597433516,99.08107427494431
3,74,2.401122419923946,99.18275663116401
3,75,2.44357075608769,99.27286411927787
3,76,2.485273668826682,99.35274062653929
3,77,2.526255914524547,99.42357266060363
3,78,2.566541030282603,99.48640763950809
3,79,2.606151413881067,99.54217012975532
3,80,2.645108397189836,99.59167624209884
3,81,2.683432313670175,99.63564637839227
3,82,2.721142560535889,99.67471650652787
3,83,2.758257656079441,99.70944812451712
3,84,2.794795292612994,99.74033705946188
3,85,2.830772385426004,99.76782123273362
3,86,2.866205118118147,99.79228750922867
3,87,2.901108984629043,99.81407773615737
3,88,2.935498828253059,99.83349406546195
3,89,2.969388877898298,99.85080364362031
3,90,3.002792781823012,99.86624274324029
3,91,3.035723639059717,99.88002040242372
3,92,3.06819402871689,99.89232163032111
3,93,3.100216037330123,99.90331023053682
3,94,3.131801284418211,99.91313128801596
3,95,3.162960946385456,99.92191335968008
3,96,3.193705778898374,99.92977040431626
3,97,3.224046137853423,99.93680348300403
3,98,3.253991999042239,99.94310225762929
3,99,3.283552976610983,99.94874631173396
3,100,3.312738340402908,99.95380631503723
4,5,-7.361337495050931,9.10382880193e-12
4,6,-6.719961666819585,9.08861874649e-10
4,7,-6.179910531016414,3.20689697020e-08
4,8,-5.713162002689123,5.54480072967e-07
4,9,-5.30184049975871,5.73204915755e-06
4,10,-4.933842015420932,.0000403138321947
4,11,-4.600593762225446,.000210644166343
4,12,-4.295803521888541,.0008703084951156
4,13,-4.014716831413365,.0029758603270924
4,14,-3.753653293421477,.0087137936025217
4,15,-3.509705026993539,.0224302027332479
4,16,-3.2805337144052,.0518054403826573
4,17,-3.064229956947897,.1091155468368688
4,18,-2.859213324619765,.2123465414821673
4,19,-2.664159750067861,.3859045029940945
4,20,-2.477947760131625,.6607024540585706
4,21,-2.299617974695137,1.073493642229795
4,22,-2.128342137628088,1.665436340656791
4,23,-1.963399123162792,2.479990781854791
4,24,-1.804156137498955,3.56034166533782
4,25,-1.650053860010789,4.946596028844798
4,26,-1.500594632836043,6.673022019487684
4,27,-1.355333069955993,8.765573164525554
4,28,-1.213868656069827,11.23989418716556
4,29,-1.075840070469354,14.09993940241356
4,30,-.9409211273348952,17.33726398991112
4,31,-.8088184011243227,20.93098051030768
4,32,-.6792708497980755,24.84831314538815
4,33,-.5520521477642427,29.0456312834009
4,34,-.4269771970266202,33.46979683072772
4,35,-.3039159507094043,38.05959626632189
4,36,-.1828221438140813,42.74687865928426
4,37,-.0638012159259648,47.45642550322953
4,38,.0525781256590494,52.09659769732381
4,39,.1648527287018495,56.54700498733742
4,40,.2726123555353643,60.74243933840203
4,41,.3759860775386272,64.65363767824438
4,42,.475213817811873,68.26827103886156
4,43,.5705621793566478,71.58517690891735
4,44,.6622944319806759,74.61087277143312
4,45,.7506589669951302,77.35710382087039
4,46,.8358853286253469,79.83902915767518
4,47,.918183568761638,82.07386152630176
4,48,.9977450624811484,84.07985020243829
4,49,1.074743918850493,85.87553025703946
4,50,1.14933857458762,87.479180107429
4,51,1.221673375245252,88.90844156921621
4,52,1.291880055900546,90.18006572244495
4,53,1.360079087106677,91.30975509208325
4,54,1.426380878637978,92.31207849613784
4,55,1.490886846450528,93.20043973297042
4,56,1.553690353963782,93.98708524647977
4,57,1.614877540730671,94.68313915782066
4,58,1.674528051647672,95.29865669513468
4,59,1.732715679045464,95.84268918347956
4,60,1.789508928817359,96.32335545941181
4,61,1.844971520459142,96.74791592184052
4,62,1.89916282964763,97.12284648647102
4,63,1.952138280839107,97.45391052989677
4,64,2.003949696347088,97.74622753727378
4,65,2.054645607464274,98.00433764301995
4,66,2.10427153241924,98.23226160893428
4,67,2.152870225292772,98.43355604453824
4,68,2.200481899448731,98.61136386138011
4,69,2.247144428547441,98.7684600834388
4,70,2.292893527793878,98.90729322310187
4,71,2.337762917718148,99.03002248713096
4,72,2.381784472482279,99.13855110791793
4,73,2.424988354448324,99.2345561086856
4,74,2.467403136520217,99.31951481210106
4,75,2.509055913581296,99.39472839389008
4,76,2.549972404185342,99.46134276936124
4,77,2.590177043517511,99.52036708344527
4,78,2.629693068519574,99.57269005552492
4,79,2.668542595968187,99.61909441014234
4,80,2.706746694203147,99.66026960444555
4,81,2.744325449123023,99.69682304354804
4,82,2.781298024996081,99.72928995620023
4,83,2.817682720573714,99.75814208554539
4,84,2.853497020940583,99.78379533338156
4,85,2.888757645489176,99.8066164813328
4,86,2.923480592365553,99.82692909863971
4,87,2.957681179696916,99.84501873388049
4,88,2.991374083880226,99.86113747676173
4,89,3.024573375182449,99.87550796609821
4,90,3.057292550878766,99.88832691114941
4,91,3.089544566132347,99.89976818550566
4,92,3.121341862800235,99.909985545635
4,93,3.152696396331956,99.91911501992476
4,94,3.183619660912255,99.92727700850207
4,95,3.214122712984862,99.93457812921532
4,96,3.24421619328261,99.94111284083891
4,97,3.273910347476876,99.94696487075915
4,98,3.303215045550393,99.95220847105269
4,99,3.332139799987688,99.95690952392869
4,100,3.360693782869448,99.96112651492342
5,5,-7.354203743189161,9.60342916301e-12
5,6,-6.699963911180071,1.04235509113e-09
5,7,-6.150056356865466,3.87277099279e-08
5,8,-5.67548765638446,6.91470580794e-07
5,9,-5.257792679914989,7.28973731379e-06
5,10,-4.884486403434686,.0000518493988855
5,11,-4.546737632046122,.0002724192376791
5,12,-4.238071820212174,.0011272382793637
5,13,-3.953601610096854,.0038491774611682
5,14,-3.689547040381302,.0112326843695665
5,15,-3.442923838624169,.0287730675455621
5,16,-3.211333822377926,.0660601797109141
5,17,-2.992819770800697,.1382064645825799
5,18,-2.785762366718364,.2670100214734472
5,19,-2.588805386535261,.481547536629968
5,20,-2.400800337288183,.8179629951349361
5,21,-2.220764783045716,1.318344851248489
5,22,-2.047850503693209,2.028732499951538
5,23,-1.881318849931539,2.996427917264312
5,24,-1.720521463287411,4.266884781860039
5,25,-1.564885075358819,5.880492937746253
5,26,-1.413899482189603,7.869570900729086
5,27,-1.267108069101839,10.25583253604434
5,28,-1.124100481234123,13.04852005956385
5,29,-.984507229790984,16.24330892224006
5,30,-.8479962289587639,19.82200354417078
5,31,-.7142715229326294,23.75296488151489
5,32,-.5830748762572053,27.99214478943824
5,33,-.4541916626861925,32.48454416514982
5,34,-.3274641255438903,37.16584360975656
5,35,-.2028193377778962,41.96381213492689
5,36,-.0803342414218746,46.79857127462027
5,37,.0394990698668711,51.5753752460833
5,38,.155116034908157,56.16350794198719
5,39,.2659268056988721,60.48522099011988
5,40,.3720572137353847,64.50748741695371
5,41,.473769140230336,68.21677284825122
5,42,.5713559566494358,71.61208110228333
5,43,.6651069931423905,74.70089689410673
5,44,.7552943320657397,77.49638006204339
5,45,.8421684843604867,80.01531740967788
5,46,.9259578584731913,82.27660594681758
5,47,1.006869845366644,84.30013376971013
5,48,1.085092530548435,86.10596623793883
5,49,1.160796572931779,87.71376814925229
5,50,1.234137038967382,89.14240781337615
5,51,1.30525510098932,90.40970013968892
5,52,1.374279567747175,91.53225464917178
5,53,1.44132824366682,92.52540141389055
5,54,1.506509126570065,93.40317369847244
5,55,1.569921458959062,94.17833077057249
5,56,1.631656649420363,94.86240814209491
5,57,1.691799080245142,95.4657855481457
5,58,1.750426816052791,95.99776539305124
5,59,1.807612226589384,96.46665630168663
5,60,1.863422535227272,96.87985790394403
5,61,1.91792030314687,97.24394413052026
5,62,1.971163857792505,97.56474317670414
5,63,2.02320767297392,97.84741295346321
5,64,2.074102706930214,98.09651133788785
5,65,2.123896703767991,98.3160608953402
5,66,2.172634462914162,98.50960800361467
5,67,2.220358080567288,98.68027648908428
5,68,2.267107166574112,98.83081600521972
5,69,2.3129190396844,98.96364545996312
5,70,2.357828903734627,99.08089184184919
5,71,2.40187000696895,99.18442481448049
5,72,2.445073786413693,99.27588745185621
5,73,2.487469998972526,99.35672347835026
5,74,2.529086840696277,99.42820136075117
5,75,2.569951055498185,99.4914355786233
5,76,2.610088034428527,99.54740537545771
5,77,2.649521906486702,99.59697126817979
5,78,2.688275621832204,99.64088956764868
5,79,2.726371028154421,99.67982513855581
5,80,2.763828940873448,99.71436260408382
5,81,2.800669207767541,99.7450161791171
5,82,2.836910768556454,99.77223829585353
5,83,2.872571709911367,99.79642716741198
5,84,2.907669316311415,99.8179334184513
5,85,2.942220117121962,99.83706589685607
5,86,2.976239930230542,99.85409676711836
5,87,3.009743902541496,99.86926597404653
5,88,3.042746547600091,99.88278515475447
5,89,3.075261780589442,99.89484106740751
5,90,3.107302950919872,99.90559859681596
5,91,3.138882872608847,99.91520338956359
5,92,3.170013852630774,99.92378416483312
5,93,3.20070771739884,99.93145474135196
5,94,3.230975837526257,99.93831581583773
5,95,3.260829151000696,99.9444565238995
5,96,3.290278184893514,99.9499558104712
5,97,3.319333075714279,99.95488363345683
5,98,3.348003588512356,99.95930202129423
5,99,3.376299134817091,99.9632660025421
5,100,3.404228789501507,99.96682442332239
6,5,-7.346839202637136,1.01474384451e-11
6,6,-6.680025908444395,1.19450005442e-09
6,7,-6.120500343138372,4.66409910693e-08
6,8,-5.638328538598943,8.58543369731e-07
6,9,-5.214457069565377,9.21781952989e-06
6,10,-4.836022056592449,.000066231614948
6,11,-4.493935849000239,.0003495934966513
6,12,-4.18154328480161,.0014476855799694
6,13,-3.893825568565334,.0049337808179173
6,14,-3.62690439722991,.0143419717825832
6,15,-3.377720121762639,.0365447146083886
6,16,-3.143815530099116,.0833802632855594
6,17,-2.923186258916653,.1732345965052679
6,18,-2.714174648773827,.3322056406083406
6,19,-2.515392747457263,.59449923903744
6,20,-2.325665367628007,1.001820470496839
6,21,-2.143987254596727,1.601695401618445
6,22,-1.969490387002848,2.444840269835583
6,23,-1.801418696728611,3.581845571017851
6,24,-1.639108328813398,5.059535038693456
6,25,-1.481972130024428,6.917385539836697
6,26,-1.329487456484831,9.184360070530847
6,27,-1.181186692243405,11.87642833397103
6,28,-1.036650120238458,14.9949473000485
6,29,-.8955010284282846,18.52596581391388
6,30,-.7574032204175438,22.44041636719238
6,31,-.6220615207565117,26.69507078830252
6,32,-.4892266077889847,31.23406369769555
6,33,-.3587070494369632,35.99071271058336
6,34,-.230395264994164,40.88923200934504
6,35,-.1043268104190441,45.84550011815873
6,36,.0191193745638616,50.76270622061455
6,37,.1383756842682058,55.50282433637253
6,38,.2525359349768359,59.96865790687329
6,39,.361697975024201,64.1211129776602
6,40,.4661417161784908,67.94429675140688
6,41,.5661883517386995,71.43671262710392
6,42,.6621557425243494,74.60642927013269
6,43,.7543423929210206,77.46781735017007
6,44,.8430223685508906,80.03920331178294
6,45,.9284447508580091,82.34115428548027
6,46,1.010834969456742,84.39522884897124
6,47,1.090396833562532,86.22308119617902
6,48,1.167314727463834,87.84583533704665
6,49,1.241755731071654,89.28366496923356
6,50,1.313871567052962,90.55552857538449
6,51,1.383800343285606,91.67902010422917
6,52,1.451668090990825,92.67030421032504
6,53,1.517590112889016,93.54411195572901
6,54,1.581672160957373,94.313778441838
6,55,1.644011464322402,94.99130828418075
6,56,1.704697626778762,95.58745836477642
6,57,1.763813411557366,96.11183006242156
6,58,1.821435428856172,96.57296531233857
6,59,1.877634739583122,96.97844250256045
6,60,1.932477386868886,97.33496947522718
6,61,1.986024865233258,97.6484718493716
6,62,2.03833453583787,97.924175585456
6,63,2.089459995014842,98.16668322566325
6,64,2.139451402204046,98.38004361165196
6,65,2.18835577253608,98.56781513800075
6,66,2.23621723854123,98.73312277233291
6,67,2.283077284824799,98.87870918352976
6,68,2.328974959008719,99.00698038409023
6,69,2.373947061781465,99.12004632428365
6,70,2.418028318510292,99.21975688396341
6,71,2.461251534540611,99.30773370004779
6,72,2.503647736026282,99.38539824918051
6,73,2.545246297895858,99.45399657997032
6,74,2.586075060354626,99.5146210603922
6,75,2.626160435147139,99.5682294755002
6,76,2.665527502653924,99.61566178000615
6,77,2.704200100766037,99.65765478050838
6,78,2.74220090636902,99.69485499384587
6,79,2.779551510170302,99.72782990159158
6,80,2.816272485519919,99.7570777962855
6,81,2.852383451800803,99.78303639271392
6,82,2.887903132900882,99.806090357351
6,83,2.922849411223203,99.82657789091476
6,84,2.957239377641104,99.84479648273908
6,85,2.991089377762649,99.86100794119011
6,86,3.02441505483017,99.87544279151534
6,87,3.057231389547701,99.88830412115902
6,88,3.089552737099354,99.89977094256177
6,89,3.12139286159554,99.91000113465093
6,90,3.152764968160676,99.91913401648773
6,91,3.183681732855573,99.92729259975212
6,92,3.214155330609016,99.9345855608035
6,93,3.244197461317146,99.94110896785932
6,94,3.273819374254027,99.94694779429241
6,95,3.303031890924072,99.95217724508356
6,96,3.33184542647553,99.95686392000709
6,97,3.360270009782641,99.96106683411026
6,98,3.388315302296102,99.96483831341855
6,99,3.415990615751523,99.96822478150708
6,100,3.443304928818744,99.97126745058196
7,5,-7.339713848981385,1.07025499574e-11
7,6,-6.660533650505402,1.36417543928e-09
7,7,-6.091630788524978,5.58831092512e-08
7,8,-5.602072935381257,1.05901696301e-06
7,9,-5.172220952635715,.000011566390512
7,10,-4.788834594177851,.0000838763384525
7,11,-4.442571977999174,.000444449414605
7,12,-4.126599220243062,.0018408359891642
7,13,-3.835767670582428,.0062586347326921
7,14,-3.566101994620188,.0181165201488697
7,15,-3.314468244739329,.0459088041488532
